,id,date,store_nbr,family,sales,onpromotion
1046227,1046227,2014-08-12,14.0,POULTRY,0.0,0.0
1046228,1046228,2014-08-12,14.0,PREPARED FOODS,0.0,0.0
1046229,1046229,2014-08-12,14.0,PRODUCE,0.0,0.0
1046230,1046230,2014-08-12,14.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046231,1046231,2014-08-12,14.0,SEAFOOD,0.0,0.0
1046232,1046232,2014-08-12,15.0,AUTOMOTIVE,1.0,0.0
1046233,1046233,2014-08-12,15.0,BABY CARE,0.0,0.0
1046234,1046234,2014-08-12,15.0,BEAUTY,1.0,0.0
1046235,1046235,2014-08-12,15.0,BEVERAGES,612.0,0.0
1046236,1046236,2014-08-12,15.0,BOOKS,0.0,0.0
1046237,1046237,2014-08-12,15.0,BREAD/BAKERY,147.0,0.0
1046238,1046238,2014-08-12,15.0,CELEBRATION,0.0,0.0
1046239,1046239,2014-08-12,15.0,CLEANING,622.0,1.0
1046240,1046240,2014-08-12,15.0,DAIRY,314.0,1.0
1046241,1046241,2014-08-12,15.0,DELI,347.0,0.0
1046242,1046242,2014-08-12,15.0,EGGS,73.0,0.0
1046243,1046243,2014-08-12,15.0,FROZEN FOODS,33.0,0.0
1046244,1046244,2014-08-12,15.0,GROCERY I,2335.0,1.0
1046245,1046245,2014-08-12,15.0,GROCERY II,10.0,0.0
1046246,1046246,2014-08-12,15.0,HARDWARE,0.0,0.0
1046247,1046247,2014-08-12,15.0,HOME AND KITCHEN I,0.0,0.0
1046248,1046248,2014-08-12,15.0,HOME AND KITCHEN II,0.0,0.0
1046249,1046249,2014-08-12,15.0,HOME APPLIANCES,0.0,0.0
1046250,1046250,2014-08-12,15.0,HOME CARE,0.0,0.0
1046251,1046251,2014-08-12,15.0,LADIESWEAR,0.0,0.0
1046252,1046252,2014-08-12,15.0,LAWN AND GARDEN,0.0,0.0
1046253,1046253,2014-08-12,15.0,LINGERIE,7.0,0.0
1046254,"1046254,2014-08-12,15,""LIQUOR,WINE,BEER"",27.0,0",,,,,
1046255,1046255,2014-08-12,15.0,MAGAZINES,0.0,0.0
1046256,1046256,2014-08-12,15.0,MEATS,166.623,0.0
1046257,1046257,2014-08-12,15.0,PERSONAL CARE,126.0,0.0
1046258,1046258,2014-08-12,15.0,PET SUPPLIES,0.0,0.0
1046259,1046259,2014-08-12,15.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046260,1046260,2014-08-12,15.0,POULTRY,276.634,0.0
1046261,1046261,2014-08-12,15.0,PREPARED FOODS,43.0,0.0
1046262,1046262,2014-08-12,15.0,PRODUCE,0.0,0.0
1046263,1046263,2014-08-12,15.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046264,1046264,2014-08-12,15.0,SEAFOOD,4.0,0.0
1046265,1046265,2014-08-12,16.0,AUTOMOTIVE,0.0,0.0
1046266,1046266,2014-08-12,16.0,BABY CARE,0.0,0.0
1046267,1046267,2014-08-12,16.0,BEAUTY,0.0,0.0
1046268,1046268,2014-08-12,16.0,BEVERAGES,599.0,0.0
1046269,1046269,2014-08-12,16.0,BOOKS,0.0,0.0
1046270,1046270,2014-08-12,16.0,BREAD/BAKERY,294.0,0.0
1046271,1046271,2014-08-12,16.0,CELEBRATION,0.0,0.0
1046272,1046272,2014-08-12,16.0,CLEANING,815.0,0.0
1046273,1046273,2014-08-12,16.0,DAIRY,341.0,0.0
1046274,1046274,2014-08-12,16.0,DELI,256.0,0.0
1046275,1046275,2014-08-12,16.0,EGGS,233.0,0.0
1046276,1046276,2014-08-12,16.0,FROZEN FOODS,17.0,0.0
1046277,1046277,2014-08-12,16.0,GROCERY I,2791.0,1.0
1046278,1046278,2014-08-12,16.0,GROCERY II,1.0,0.0
1046279,1046279,2014-08-12,16.0,HARDWARE,0.0,0.0
1046280,1046280,2014-08-12,16.0,HOME AND KITCHEN I,0.0,0.0
1046281,1046281,2014-08-12,16.0,HOME AND KITCHEN II,0.0,0.0
1046282,1046282,2014-08-12,16.0,HOME APPLIANCES,0.0,0.0
1046283,1046283,2014-08-12,16.0,HOME CARE,0.0,0.0
1046284,1046284,2014-08-12,16.0,LADIESWEAR,0.0,0.0
1046285,1046285,2014-08-12,16.0,LAWN AND GARDEN,0.0,0.0
1046286,1046286,2014-08-12,16.0,LINGERIE,2.0,0.0
1046287,"1046287,2014-08-12,16,""LIQUOR,WINE,BEER"",40.0,0",,,,,
1046288,1046288,2014-08-12,16.0,MAGAZINES,0.0,0.0
1046289,1046289,2014-08-12,16.0,MEATS,95.036,0.0
1046290,1046290,2014-08-12,16.0,PERSONAL CARE,197.0,0.0
1046291,1046291,2014-08-12,16.0,PET SUPPLIES,0.0,0.0
1046292,1046292,2014-08-12,16.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046293,1046293,2014-08-12,16.0,POULTRY,130.094,0.0
1046294,1046294,2014-08-12,16.0,PREPARED FOODS,50.0,0.0
1046295,1046295,2014-08-12,16.0,PRODUCE,0.0,0.0
1046296,1046296,2014-08-12,16.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046297,1046297,2014-08-12,16.0,SEAFOOD,5.0,0.0
1046298,1046298,2014-08-12,17.0,AUTOMOTIVE,8.0,0.0
1046299,1046299,2014-08-12,17.0,BABY CARE,0.0,0.0
1046300,1046300,2014-08-12,17.0,BEAUTY,1.0,0.0
1046301,1046301,2014-08-12,17.0,BEVERAGES,736.0,0.0
1046302,1046302,2014-08-12,17.0,BOOKS,0.0,0.0
1046303,1046303,2014-08-12,17.0,BREAD/BAKERY,210.0,0.0
1046304,1046304,2014-08-12,17.0,CELEBRATION,0.0,0.0
1046305,1046305,2014-08-12,17.0,CLEANING,842.0,0.0
1046306,1046306,2014-08-12,17.0,DAIRY,426.0,0.0
1046307,1046307,2014-08-12,17.0,DELI,343.0,0.0
1046308,1046308,2014-08-12,17.0,EGGS,132.0,0.0
1046309,1046309,2014-08-12,17.0,FROZEN FOODS,47.0,0.0
1046310,1046310,2014-08-12,17.0,GROCERY I,2826.0,4.0
1046311,1046311,2014-08-12,17.0,GROCERY II,4.0,0.0
1046312,1046312,2014-08-12,17.0,HARDWARE,2.0,0.0
1046313,1046313,2014-08-12,17.0,HOME AND KITCHEN I,0.0,0.0
1046314,1046314,2014-08-12,17.0,HOME AND KITCHEN II,0.0,0.0
1046315,1046315,2014-08-12,17.0,HOME APPLIANCES,0.0,0.0
1046316,1046316,2014-08-12,17.0,HOME CARE,0.0,0.0
1046317,1046317,2014-08-12,17.0,LADIESWEAR,0.0,0.0
1046318,1046318,2014-08-12,17.0,LAWN AND GARDEN,0.0,0.0
1046319,1046319,2014-08-12,17.0,LINGERIE,3.0,0.0
1046320,"1046320,2014-08-12,17,""LIQUOR,WINE,BEER"",34.0,0",,,,,
1046321,1046321,2014-08-12,17.0,MAGAZINES,0.0,0.0
1046322,1046322,2014-08-12,17.0,MEATS,251.24701,0.0
1046323,1046323,2014-08-12,17.0,PERSONAL CARE,177.0,0.0
1046324,1046324,2014-08-12,17.0,PET SUPPLIES,0.0,0.0
1046325,1046325,2014-08-12,17.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046326,1046326,2014-08-12,17.0,POULTRY,287.578,0.0
1046327,1046327,2014-08-12,17.0,PREPARED FOODS,58.0,0.0
1046328,1046328,2014-08-12,17.0,PRODUCE,0.0,0.0
1046329,1046329,2014-08-12,17.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046330,1046330,2014-08-12,17.0,SEAFOOD,10.0,0.0
1046331,1046331,2014-08-12,18.0,AUTOMOTIVE,3.0,0.0
1046332,1046332,2014-08-12,18.0,BABY CARE,0.0,0.0
1046333,1046333,2014-08-12,18.0,BEAUTY,2.0,0.0
1046334,1046334,2014-08-12,18.0,BEVERAGES,864.0,0.0
1046335,1046335,2014-08-12,18.0,BOOKS,0.0,0.0
1046336,1046336,2014-08-12,18.0,BREAD/BAKERY,820.0,0.0
1046337,1046337,2014-08-12,18.0,CELEBRATION,0.0,0.0
1046338,1046338,2014-08-12,18.0,CLEANING,645.0,0.0
1046339,1046339,2014-08-12,18.0,DAIRY,517.0,0.0
1046340,1046340,2014-08-12,18.0,DELI,170.246,0.0
1046341,1046341,2014-08-12,18.0,EGGS,125.0,0.0
1046342,1046342,2014-08-12,18.0,FROZEN FOODS,36.0,0.0
1046343,1046343,2014-08-12,18.0,GROCERY I,2537.492,2.0
1046344,1046344,2014-08-12,18.0,GROCERY II,30.0,0.0
1046345,1046345,2014-08-12,18.0,HARDWARE,2.0,0.0
1046346,1046346,2014-08-12,18.0,HOME AND KITCHEN I,0.0,0.0
1046347,1046347,2014-08-12,18.0,HOME AND KITCHEN II,0.0,0.0
1046348,1046348,2014-08-12,18.0,HOME APPLIANCES,0.0,0.0
1046349,1046349,2014-08-12,18.0,HOME CARE,0.0,0.0
1046350,1046350,2014-08-12,18.0,LADIESWEAR,0.0,0.0
1046351,1046351,2014-08-12,18.0,LAWN AND GARDEN,0.0,0.0
1046352,1046352,2014-08-12,18.0,LINGERIE,5.0,0.0
1046353,"1046353,2014-08-12,18,""LIQUOR,WINE,BEER"",21.0,0",,,,,
1046354,1046354,2014-08-12,18.0,MAGAZINES,0.0,0.0
1046355,1046355,2014-08-12,18.0,MEATS,74.529,0.0
1046356,1046356,2014-08-12,18.0,PERSONAL CARE,103.0,0.0
1046357,1046357,2014-08-12,18.0,PET SUPPLIES,0.0,0.0
1046358,1046358,2014-08-12,18.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046359,1046359,2014-08-12,18.0,POULTRY,238.323,0.0
1046360,1046360,2014-08-12,18.0,PREPARED FOODS,33.0,0.0
1046361,1046361,2014-08-12,18.0,PRODUCE,0.0,0.0
1046362,1046362,2014-08-12,18.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046363,1046363,2014-08-12,18.0,SEAFOOD,1.99,0.0
1046364,1046364,2014-08-12,19.0,AUTOMOTIVE,4.0,0.0
1046365,1046365,2014-08-12,19.0,BABY CARE,0.0,0.0
1046366,1046366,2014-08-12,19.0,BEAUTY,0.0,0.0
1046367,1046367,2014-08-12,19.0,BEVERAGES,1331.0,0.0
1046368,1046368,2014-08-12,19.0,BOOKS,0.0,0.0
1046369,1046369,2014-08-12,19.0,BREAD/BAKERY,174.0,0.0
1046370,1046370,2014-08-12,19.0,CELEBRATION,0.0,0.0
1046371,1046371,2014-08-12,19.0,CLEANING,683.0,1.0
1046372,1046372,2014-08-12,19.0,DAIRY,211.0,0.0
1046373,1046373,2014-08-12,19.0,DELI,272.0,0.0
1046374,1046374,2014-08-12,19.0,EGGS,88.0,0.0
1046375,1046375,2014-08-12,19.0,FROZEN FOODS,12.0,0.0
1046376,1046376,2014-08-12,19.0,GROCERY I,2156.0,9.0
1046377,1046377,2014-08-12,19.0,GROCERY II,11.0,0.0
1046378,1046378,2014-08-12,19.0,HARDWARE,0.0,0.0
1046379,1046379,2014-08-12,19.0,HOME AND KITCHEN I,0.0,0.0
1046380,1046380,2014-08-12,19.0,HOME AND KITCHEN II,0.0,0.0
1046381,1046381,2014-08-12,19.0,HOME APPLIANCES,0.0,0.0
1046382,1046382,2014-08-12,19.0,HOME CARE,0.0,0.0
1046383,1046383,2014-08-12,19.0,LADIESWEAR,0.0,0.0
1046384,1046384,2014-08-12,19.0,LAWN AND GARDEN,0.0,0.0
1046385,1046385,2014-08-12,19.0,LINGERIE,2.0,0.0
1046386,"1046386,2014-08-12,19,""LIQUOR,WINE,BEER"",23.0,0",,,,,
1046387,1046387,2014-08-12,19.0,MAGAZINES,0.0,0.0
1046388,1046388,2014-08-12,19.0,MEATS,129.336,0.0
1046389,1046389,2014-08-12,19.0,PERSONAL CARE,140.0,0.0
1046390,1046390,2014-08-12,19.0,PET SUPPLIES,0.0,0.0
1046391,1046391,2014-08-12,19.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046392,1046392,2014-08-12,19.0,POULTRY,94.61,1.0
1046393,1046393,2014-08-12,19.0,PREPARED FOODS,19.0,0.0
1046394,1046394,2014-08-12,19.0,PRODUCE,0.0,0.0
1046395,1046395,2014-08-12,19.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046396,1046396,2014-08-12,19.0,SEAFOOD,0.0,0.0
1046397,1046397,2014-08-12,2.0,AUTOMOTIVE,5.0,0.0
1046398,1046398,2014-08-12,2.0,BABY CARE,0.0,0.0
1046399,1046399,2014-08-12,2.0,BEAUTY,0.0,0.0
1046400,1046400,2014-08-12,2.0,BEVERAGES,875.0,3.0
1046401,1046401,2014-08-12,2.0,BOOKS,0.0,0.0
1046402,1046402,2014-08-12,2.0,BREAD/BAKERY,402.197,0.0
1046403,1046403,2014-08-12,2.0,CELEBRATION,0.0,0.0
1046404,1046404,2014-08-12,2.0,CLEANING,765.0,4.0
1046405,1046405,2014-08-12,2.0,DAIRY,630.0,0.0
1046406,1046406,2014-08-12,2.0,DELI,158.801,0.0
1046407,1046407,2014-08-12,2.0,EGGS,150.0,0.0
1046408,1046408,2014-08-12,2.0,FROZEN FOODS,80.81,1.0
1046409,1046409,2014-08-12,2.0,GROCERY I,2786.0,7.0
1046410,1046410,2014-08-12,2.0,GROCERY II,14.0,0.0
1046411,1046411,2014-08-12,2.0,HARDWARE,1.0,0.0
1046412,1046412,2014-08-12,2.0,HOME AND KITCHEN I,0.0,0.0
1046413,1046413,2014-08-12,2.0,HOME AND KITCHEN II,0.0,0.0
1046414,1046414,2014-08-12,2.0,HOME APPLIANCES,0.0,0.0
1046415,1046415,2014-08-12,2.0,HOME CARE,0.0,0.0
1046416,1046416,2014-08-12,2.0,LADIESWEAR,0.0,0.0
1046417,1046417,2014-08-12,2.0,LAWN AND GARDEN,8.0,0.0
1046418,1046418,2014-08-12,2.0,LINGERIE,6.0,0.0
1046419,"1046419,2014-08-12,2,""LIQUOR,WINE,BEER"",40.0,0",,,,,
1046420,1046420,2014-08-12,2.0,MAGAZINES,0.0,0.0
1046421,1046421,2014-08-12,2.0,MEATS,537.793,0.0
1046422,1046422,2014-08-12,2.0,PERSONAL CARE,204.0,1.0
1046423,1046423,2014-08-12,2.0,PET SUPPLIES,0.0,0.0
1046424,1046424,2014-08-12,2.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046425,1046425,2014-08-12,2.0,POULTRY,436.531,0.0
1046426,1046426,2014-08-12,2.0,PREPARED FOODS,101.666,0.0
1046427,1046427,2014-08-12,2.0,PRODUCE,4.0,0.0
1046428,1046428,2014-08-12,2.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046429,1046429,2014-08-12,2.0,SEAFOOD,25.67,0.0
1046430,1046430,2014-08-12,20.0,AUTOMOTIVE,0.0,0.0
1046431,1046431,2014-08-12,20.0,BABY CARE,0.0,0.0
1046432,1046432,2014-08-12,20.0,BEAUTY,0.0,0.0
1046433,1046433,2014-08-12,20.0,BEVERAGES,0.0,0.0
1046434,1046434,2014-08-12,20.0,BOOKS,0.0,0.0
1046435,1046435,2014-08-12,20.0,BREAD/BAKERY,0.0,0.0
1046436,1046436,2014-08-12,20.0,CELEBRATION,0.0,0.0
1046437,1046437,2014-08-12,20.0,CLEANING,0.0,0.0
1046438,1046438,2014-08-12,20.0,DAIRY,0.0,0.0
1046439,1046439,2014-08-12,20.0,DELI,0.0,0.0
1046440,1046440,2014-08-12,20.0,EGGS,0.0,0.0
1046441,1046441,2014-08-12,20.0,FROZEN FOODS,0.0,0.0
1046442,1046442,2014-08-12,20.0,GROCERY I,0.0,0.0
1046443,1046443,2014-08-12,20.0,GROCERY II,0.0,0.0
1046444,1046444,2014-08-12,20.0,HARDWARE,0.0,0.0
1046445,1046445,2014-08-12,20.0,HOME AND KITCHEN I,0.0,0.0
1046446,1046446,2014-08-12,20.0,HOME AND KITCHEN II,0.0,0.0
1046447,1046447,2014-08-12,20.0,HOME APPLIANCES,0.0,0.0
1046448,1046448,2014-08-12,20.0,HOME CARE,0.0,0.0
1046449,1046449,2014-08-12,20.0,LADIESWEAR,0.0,0.0
1046450,1046450,2014-08-12,20.0,LAWN AND GARDEN,0.0,0.0
1046451,1046451,2014-08-12,20.0,LINGERIE,0.0,0.0
1046452,"1046452,2014-08-12,20,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1046453,1046453,2014-08-12,20.0,MAGAZINES,0.0,0.0
1046454,1046454,2014-08-12,20.0,MEATS,0.0,0.0
1046455,1046455,2014-08-12,20.0,PERSONAL CARE,0.0,0.0
1046456,1046456,2014-08-12,20.0,PET SUPPLIES,0.0,0.0
1046457,1046457,2014-08-12,20.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046458,1046458,2014-08-12,20.0,POULTRY,0.0,0.0
1046459,1046459,2014-08-12,20.0,PREPARED FOODS,0.0,0.0
1046460,1046460,2014-08-12,20.0,PRODUCE,0.0,0.0
1046461,1046461,2014-08-12,20.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046462,1046462,2014-08-12,20.0,SEAFOOD,0.0,0.0
1046463,1046463,2014-08-12,21.0,AUTOMOTIVE,0.0,0.0
1046464,1046464,2014-08-12,21.0,BABY CARE,0.0,0.0
1046465,1046465,2014-08-12,21.0,BEAUTY,0.0,0.0
1046466,1046466,2014-08-12,21.0,BEVERAGES,0.0,0.0
1046467,1046467,2014-08-12,21.0,BOOKS,0.0,0.0
1046468,1046468,2014-08-12,21.0,BREAD/BAKERY,0.0,0.0
1046469,1046469,2014-08-12,21.0,CELEBRATION,0.0,0.0
1046470,1046470,2014-08-12,21.0,CLEANING,0.0,0.0
1046471,1046471,2014-08-12,21.0,DAIRY,0.0,0.0
1046472,1046472,2014-08-12,21.0,DELI,0.0,0.0
1046473,1046473,2014-08-12,21.0,EGGS,0.0,0.0
1046474,1046474,2014-08-12,21.0,FROZEN FOODS,0.0,0.0
1046475,1046475,2014-08-12,21.0,GROCERY I,0.0,0.0
1046476,1046476,2014-08-12,21.0,GROCERY II,0.0,0.0
1046477,1046477,2014-08-12,21.0,HARDWARE,0.0,0.0
1046478,1046478,2014-08-12,21.0,HOME AND KITCHEN I,0.0,0.0
1046479,1046479,2014-08-12,21.0,HOME AND KITCHEN II,0.0,0.0
1046480,1046480,2014-08-12,21.0,HOME APPLIANCES,0.0,0.0
1046481,1046481,2014-08-12,21.0,HOME CARE,0.0,0.0
1046482,1046482,2014-08-12,21.0,LADIESWEAR,0.0,0.0
1046483,1046483,2014-08-12,21.0,LAWN AND GARDEN,0.0,0.0
1046484,1046484,2014-08-12,21.0,LINGERIE,0.0,0.0
1046485,"1046485,2014-08-12,21,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1046486,1046486,2014-08-12,21.0,MAGAZINES,0.0,0.0
1046487,1046487,2014-08-12,21.0,MEATS,0.0,0.0
1046488,1046488,2014-08-12,21.0,PERSONAL CARE,0.0,0.0
1046489,1046489,2014-08-12,21.0,PET SUPPLIES,0.0,0.0
1046490,1046490,2014-08-12,21.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046491,1046491,2014-08-12,21.0,POULTRY,0.0,0.0
1046492,1046492,2014-08-12,21.0,PREPARED FOODS,0.0,0.0
1046493,1046493,2014-08-12,21.0,PRODUCE,0.0,0.0
1046494,1046494,2014-08-12,21.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046495,1046495,2014-08-12,21.0,SEAFOOD,0.0,0.0
1046496,1046496,2014-08-12,22.0,AUTOMOTIVE,0.0,0.0
1046497,1046497,2014-08-12,22.0,BABY CARE,0.0,0.0
1046498,1046498,2014-08-12,22.0,BEAUTY,0.0,0.0
1046499,1046499,2014-08-12,22.0,BEVERAGES,0.0,0.0
1046500,1046500,2014-08-12,22.0,BOOKS,0.0,0.0
1046501,1046501,2014-08-12,22.0,BREAD/BAKERY,0.0,0.0
1046502,1046502,2014-08-12,22.0,CELEBRATION,0.0,0.0
1046503,1046503,2014-08-12,22.0,CLEANING,0.0,0.0
1046504,1046504,2014-08-12,22.0,DAIRY,0.0,0.0
1046505,1046505,2014-08-12,22.0,DELI,0.0,0.0
1046506,1046506,2014-08-12,22.0,EGGS,0.0,0.0
1046507,1046507,2014-08-12,22.0,FROZEN FOODS,0.0,0.0
1046508,1046508,2014-08-12,22.0,GROCERY I,0.0,0.0
1046509,1046509,2014-08-12,22.0,GROCERY II,0.0,0.0
1046510,1046510,2014-08-12,22.0,HARDWARE,0.0,0.0
1046511,1046511,2014-08-12,22.0,HOME AND KITCHEN I,0.0,0.0
1046512,1046512,2014-08-12,22.0,HOME AND KITCHEN II,0.0,0.0
1046513,1046513,2014-08-12,22.0,HOME APPLIANCES,0.0,0.0
1046514,1046514,2014-08-12,22.0,HOME CARE,0.0,0.0
1046515,1046515,2014-08-12,22.0,LADIESWEAR,0.0,0.0
1046516,1046516,2014-08-12,22.0,LAWN AND GARDEN,0.0,0.0
1046517,1046517,2014-08-12,22.0,LINGERIE,0.0,0.0
1046518,"1046518,2014-08-12,22,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1046519,1046519,2014-08-12,22.0,MAGAZINES,0.0,0.0
1046520,1046520,2014-08-12,22.0,MEATS,0.0,0.0
1046521,1046521,2014-08-12,22.0,PERSONAL CARE,0.0,0.0
1046522,1046522,2014-08-12,22.0,PET SUPPLIES,0.0,0.0
1046523,1046523,2014-08-12,22.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046524,1046524,2014-08-12,22.0,POULTRY,0.0,0.0
1046525,1046525,2014-08-12,22.0,PREPARED FOODS,0.0,0.0
1046526,1046526,2014-08-12,22.0,PRODUCE,0.0,0.0
1046527,1046527,2014-08-12,22.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046528,1046528,2014-08-12,22.0,SEAFOOD,0.0,0.0
1046529,1046529,2014-08-12,23.0,AUTOMOTIVE,1.0,0.0
1046530,1046530,2014-08-12,23.0,BABY CARE,0.0,0.0
1046531,1046531,2014-08-12,23.0,BEAUTY,1.0,0.0
1046532,1046532,2014-08-12,23.0,BEVERAGES,291.0,0.0
1046533,1046533,2014-08-12,23.0,BOOKS,0.0,0.0
1046534,1046534,2014-08-12,23.0,BREAD/BAKERY,229.679,1.0
1046535,1046535,2014-08-12,23.0,CELEBRATION,0.0,0.0
1046536,1046536,2014-08-12,23.0,CLEANING,420.0,0.0
1046537,1046537,2014-08-12,23.0,DAIRY,367.0,0.0
1046538,1046538,2014-08-12,23.0,DELI,102.948,0.0
1046539,1046539,2014-08-12,23.0,EGGS,48.0,0.0
1046540,1046540,2014-08-12,23.0,FROZEN FOODS,37.0,0.0
1046541,1046541,2014-08-12,23.0,GROCERY I,1503.0,3.0
1046542,1046542,2014-08-12,23.0,GROCERY II,9.0,0.0
1046543,1046543,2014-08-12,23.0,HARDWARE,0.0,0.0
1046544,1046544,2014-08-12,23.0,HOME AND KITCHEN I,0.0,0.0
1046545,1046545,2014-08-12,23.0,HOME AND KITCHEN II,0.0,0.0
1046546,1046546,2014-08-12,23.0,HOME APPLIANCES,0.0,0.0
1046547,1046547,2014-08-12,23.0,HOME CARE,0.0,0.0
1046548,1046548,2014-08-12,23.0,LADIESWEAR,0.0,0.0
1046549,1046549,2014-08-12,23.0,LAWN AND GARDEN,0.0,0.0
1046550,1046550,2014-08-12,23.0,LINGERIE,0.0,0.0
1046551,"1046551,2014-08-12,23,""LIQUOR,WINE,BEER"",14.0,0",,,,,
1046552,1046552,2014-08-12,23.0,MAGAZINES,0.0,0.0
1046553,1046553,2014-08-12,23.0,MEATS,608.253,0.0
1046554,1046554,2014-08-12,23.0,PERSONAL CARE,99.0,0.0
1046555,1046555,2014-08-12,23.0,PET SUPPLIES,0.0,0.0
1046556,1046556,2014-08-12,23.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046557,1046557,2014-08-12,23.0,POULTRY,378.299,0.0
1046558,1046558,2014-08-12,23.0,PREPARED FOODS,41.252,0.0
1046559,1046559,2014-08-12,23.0,PRODUCE,1.0,0.0
1046560,1046560,2014-08-12,23.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046561,1046561,2014-08-12,23.0,SEAFOOD,12.068,0.0
1046562,1046562,2014-08-12,24.0,AUTOMOTIVE,2.0,0.0
1046563,1046563,2014-08-12,24.0,BABY CARE,0.0,0.0
1046564,1046564,2014-08-12,24.0,BEAUTY,2.0,0.0
1046565,1046565,2014-08-12,24.0,BEVERAGES,1180.0,0.0
1046566,1046566,2014-08-12,24.0,BOOKS,0.0,0.0
1046567,1046567,2014-08-12,24.0,BREAD/BAKERY,783.099,1.0
1046568,1046568,2014-08-12,24.0,CELEBRATION,0.0,0.0
1046569,1046569,2014-08-12,24.0,CLEANING,830.0,2.0
1046570,1046570,2014-08-12,24.0,DAIRY,880.0,1.0
1046571,1046571,2014-08-12,24.0,DELI,174.024,0.0
1046572,1046572,2014-08-12,24.0,EGGS,183.0,0.0
1046573,1046573,2014-08-12,24.0,FROZEN FOODS,81.0,2.0
1046574,1046574,2014-08-12,24.0,GROCERY I,3087.0,7.0
1046575,1046575,2014-08-12,24.0,GROCERY II,18.0,0.0
1046576,1046576,2014-08-12,24.0,HARDWARE,0.0,0.0
1046577,1046577,2014-08-12,24.0,HOME AND KITCHEN I,0.0,0.0
1046578,1046578,2014-08-12,24.0,HOME AND KITCHEN II,0.0,0.0
1046579,1046579,2014-08-12,24.0,HOME APPLIANCES,0.0,0.0
1046580,1046580,2014-08-12,24.0,HOME CARE,0.0,0.0
1046581,1046581,2014-08-12,24.0,LADIESWEAR,0.0,0.0
1046582,1046582,2014-08-12,24.0,LAWN AND GARDEN,2.0,0.0
1046583,1046583,2014-08-12,24.0,LINGERIE,6.0,0.0
1046584,"1046584,2014-08-12,24,""LIQUOR,WINE,BEER"",50.0,0",,,,,
1046585,1046585,2014-08-12,24.0,MAGAZINES,0.0,0.0
1046586,1046586,2014-08-12,24.0,MEATS,304.548,0.0
1046587,1046587,2014-08-12,24.0,PERSONAL CARE,183.0,0.0
1046588,1046588,2014-08-12,24.0,PET SUPPLIES,0.0,0.0
1046589,1046589,2014-08-12,24.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046590,1046590,2014-08-12,24.0,POULTRY,432.458,0.0
1046591,1046591,2014-08-12,24.0,PREPARED FOODS,120.721,0.0
1046592,1046592,2014-08-12,24.0,PRODUCE,2.0,0.0
1046593,1046593,2014-08-12,24.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046594,1046594,2014-08-12,24.0,SEAFOOD,34.914,0.0
1046595,1046595,2014-08-12,25.0,AUTOMOTIVE,1.0,0.0
1046596,1046596,2014-08-12,25.0,BABY CARE,0.0,0.0
1046597,1046597,2014-08-12,25.0,BEAUTY,2.0,0.0
1046598,1046598,2014-08-12,25.0,BEVERAGES,672.0,1.0
1046599,1046599,2014-08-12,25.0,BOOKS,0.0,0.0
1046600,1046600,2014-08-12,25.0,BREAD/BAKERY,175.072,0.0
1046601,1046601,2014-08-12,25.0,CELEBRATION,0.0,0.0
1046602,1046602,2014-08-12,25.0,CLEANING,326.0,2.0
1046603,1046603,2014-08-12,25.0,DAIRY,315.0,0.0
1046604,1046604,2014-08-12,25.0,DELI,76.814,0.0
1046605,1046605,2014-08-12,25.0,EGGS,85.0,0.0
1046606,1046606,2014-08-12,25.0,FROZEN FOODS,78.0,0.0
1046607,1046607,2014-08-12,25.0,GROCERY I,1310.0,8.0
1046608,1046608,2014-08-12,25.0,GROCERY II,13.0,0.0
1046609,1046609,2014-08-12,25.0,HARDWARE,0.0,0.0
1046610,1046610,2014-08-12,25.0,HOME AND KITCHEN I,0.0,0.0
1046611,1046611,2014-08-12,25.0,HOME AND KITCHEN II,0.0,0.0
1046612,1046612,2014-08-12,25.0,HOME APPLIANCES,0.0,0.0
